id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name
7405476,2017-08-06,45.38987804,-110.94930219,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7405480,2017-08-06,45.39039572,-110.95011674,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7405482,2017-08-06,45.39031563,-110.95024712,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7405488,2017-08-06,45.39045406,-110.95056727,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7405492,2017-08-06,45.39097822,-110.95121236,Gallatin,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
7405497,2017-08-06,45.39161147,-110.95134383,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7405501,2017-08-06,45.39152817,-110.95097998,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7405507,2017-08-06,45.39135553,-110.9508264,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7459834,2017-08-12,46.5752075846,-114.1397180223,Ravalli,Montana,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia
7467504,2017-08-12,47.4360333989,-114.1345774011,Lake,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7480180,2017-08-13,45.6073984963,-110.882213479,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7480195,2017-08-13,45.6074180432,-110.88219353,Gallatin,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
7480278,2017-08-13,45.6074193143,-110.8822029178,Gallatin,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
7480411,2017-08-13,45.6072312808,-110.8824605775,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7480434,2017-08-13,45.6072329972,-110.8823896666,Gallatin,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
7480452,2017-08-13,45.6072025198,-110.8822623455,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7480483,2017-08-13,45.6071270938,-110.8822618426,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7480564,2017-08-13,45.606973521,-110.8822721523,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7480680,2017-08-13,45.6072148096,-110.8824345936,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7481131,2017-08-13,45.6072926724,-110.8825166525,Gallatin,Montana,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme
7483228,2017-08-12,46.8384034196,-114.0105235573,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7485930,2017-08-09,46.8980696551,-113.9695695661,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7485937,2017-08-13,46.8980721866,-113.9695691429,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7487878,2017-08-13,45.3464601003,-110.5099412241,Park,Montana,United States,Colias pelidne,Pelidne Sulphur,Pieridae,Colias,Colias pelidne
7487922,2017-08-13,45.3464081325,-110.5099861511,Park,Montana,United States,Plebejus idas,Northern Blue,Lycaenidae,Plebejus,Plebejus idas
7488007,2017-08-13,45.3463675222,-110.510694841,Park,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe
7488034,2017-08-13,45.3463325696,-110.5106237625,Park,Montana,United States,Colias alexandra,Queen Alexandra’s Sulphur,Pieridae,Colias,Colias alexandra
7488068,2017-08-13,45.347858537,-110.5081899931,Park,Montana,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
7489101,2017-08-12,45.3730413365,-110.4849561119,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7489111,2017-08-12,45.3730256204,-110.4848315568,Park,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa
7489120,2017-08-12,45.3729627142,-110.4851926492,Park,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
7489130,2017-08-12,45.3731598147,-110.4851300364,Park,Montana,United States,Boloria chariclea,Arctic Fritillary,Nymphalidae,Boloria,Boloria chariclea
7490440,2017-08-12,45.3732309351,-110.4852274341,Park,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa
7490462,2017-08-12,45.3731098779,-110.4850839787,Park,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
7513414,2017-08-15,48.1995203174,-114.3049132393,Flathead,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7539318,2017-08-17,46.2964475295,-111.9438633231,Jefferson,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7539594,2017-08-17,46.2973080995,-111.9437981957,Jefferson,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus
7540033,2017-08-12,48.6942181533,-113.7239456177,Flathead,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
7549924,2017-08-18,46.9774501519,-113.8263794951,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7562947,2017-08-19,45.627577398,-110.8924376407,Gallatin,Montana,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme
7562967,2017-08-19,45.6276211785,-110.8929753398,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe
7562972,2017-08-19,45.6279970771,-110.892597969,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe
7562974,2017-08-19,45.6280088385,-110.8925953596,Gallatin,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
7600540,2017-08-14,46.8021862831,-109.5128845832,Fergus,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
7610261,2017-08-19,46.5974166667,-112.0364221667,Lewis and Clark,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7628103,2017-08-14,47.5179633333,-111.1816416667,Cascade,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
7652125,2017-08-19,47.3775866667,-113.6237416667,Missoula,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala
7652133,2017-08-19,47.3775333333,-113.6238333333,Missoula,Montana,United States,Ochlodes sylvanoides,Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides
7652606,2017-08-21,48.7876685213,-113.6720073226,Glacier,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
7652771,2017-08-21,48.7602910171,-113.7288594245,Glacier,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
7658249,2017-08-22,48.6878281369,-113.756285011,Flathead,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
7658264,2017-08-22,48.6885381788,-113.7546730042,Flathead,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
7658288,2017-08-22,48.6851622919,-113.7539514899,Flathead,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
7658343,2017-08-21,48.6899121965,-113.7488365173,Flathead,Montana,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
7669670,2017-08-19,46.8208840927,-113.9222037792,Missoula,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala
7677092,2017-08-18,45.0430845122,-109.4069194794,Carbon,Montana,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
7677119,2017-08-18,45.0430845122,-109.4069194794,Carbon,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
7684160,2017-07-03,48.6812666667,-113.59845,Glacier,Montana,United States,Vanessa virginiensis,American Lady,Nymphalidae,Vanessa,Vanessa virginiensis
7688481,2017-07-16,45.4992200202,-110.9864274164,Gallatin,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
7688514,2017-08-26,45.314541513,-111.3706771305,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7688515,2017-08-26,45.3144572849,-111.3706047884,Gallatin,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
7688522,2017-08-26,45.3150170923,-111.3703024295,Gallatin,Montana,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides
7688523,2017-08-26,45.314961533,-111.3701812345,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7688524,2017-08-26,45.342571739,-111.2063792742,Gallatin,Montana,United States,Lycaena dorcas,Dorcas Copper,Lycaenidae,Lycaena,Lycaena dorcas
7688525,2017-08-26,45.3152513661,-111.3701560815,Gallatin,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
7688530,2017-08-26,45.3151778674,-111.3702797556,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7688533,2017-08-26,45.3151426019,-111.3699644712,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe
7688535,2017-08-26,45.3153940011,-111.3702772838,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe
7688539,2017-08-26,45.3153842781,-111.3702004218,Gallatin,Montana,United States,Speyeria hesperis,Northwestern Fritillary,Nymphalidae,Speyeria,Speyeria hesperis
7688593,2017-08-26,45.3441362596,-111.3692404424,Gallatin,Montana,United States,Colias pelidne,Pelidne Sulphur,Pieridae,Colias,Colias pelidne
7688603,2017-08-26,45.344088178,-111.3692291268,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7688630,2017-08-26,45.3439057153,-111.3690768276,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7688632,2017-08-26,45.3438805277,-111.3691113611,Gallatin,Montana,United States,Colias pelidne,Pelidne Sulphur,Pieridae,Colias,Colias pelidne
7688634,2017-08-26,45.3439720162,-111.3690552862,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7688637,2017-08-26,45.3438765044,-111.3690832817,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7688641,2017-08-26,45.3439580184,-111.3690468204,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7688643,2017-08-26,45.3438611655,-111.3690443897,Gallatin,Montana,United States,Colias meadii,Mead's Sulphur,Pieridae,Colias,Colias meadii
7688647,2017-08-26,45.3439180367,-111.369041456,Gallatin,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
7688650,2017-08-26,45.343847503,-111.3690231835,Gallatin,Montana,United States,Colias meadii,Mead's Sulphur,Pieridae,Colias,Colias meadii
7688654,2017-08-26,45.3438209743,-111.3689941821,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7688655,2017-08-26,45.3438946093,-111.3690441382,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7688656,2017-08-26,45.3438609979,-111.3690385223,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7688658,2017-08-26,45.3438908793,-111.3690509276,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7688659,2017-08-26,45.3438325832,-111.3689873089,Gallatin,Montana,United States,Pontia occidentalis occidentalis,Western White ssp. occidentalis,Pieridae,Pontia,Pontia occidentalis
7688666,2017-08-26,45.3438319127,-111.3689996303,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7688667,2017-08-26,45.3438733612,-111.3690085151,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7688668,2017-08-26,45.3438746604,-111.3690294699,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7691632,2017-08-26,45.6081272435,-110.8825232826,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7691663,2017-08-26,45.6081044269,-110.8825255019,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7691667,2017-08-26,45.6080979698,-110.88254871,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7691674,2017-08-26,45.6080834732,-110.8825414435,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7691680,2017-08-26,45.6071319291,-110.8823187695,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7691699,2017-08-26,45.6070720479,-110.8805599629,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7767495,2017-09-03,47.1035758782,-113.5143645528,Missoula,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala
7783006,2017-09-04,46.9227356857,-113.9180263947,Missoula,Montana,United States,Pontia protodice,Checkered White,Pieridae,Pontia,Pontia protodice
7787925,2017-09-02,45.3741882113,-110.4856184389,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7788120,2017-09-02,45.3747437904,-110.4852951837,Park,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
7788178,2017-09-02,45.3746534291,-110.4853444464,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7788243,2017-09-02,45.374877976,-110.485298419,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7788383,2017-09-02,45.3756379594,-110.4853118987,Park,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
7788497,2017-09-02,45.3740974131,-110.4855446122,Park,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7788556,2017-09-02,45.3735869797,-110.4833963679,Park,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
7788889,2017-09-03,45.3463885129,-110.5095553225,Park,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7788955,2017-09-03,45.346346949,-110.5094853233,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7789014,2017-09-03,45.3463927085,-110.509673014,Park,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7789119,2017-09-03,45.3463766993,-110.5097015227,Park,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7789183,2017-09-03,45.3459681057,-110.5095973738,Park,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
7789339,2017-09-03,45.3466608643,-110.5097330818,Park,Montana,United States,Polygonia oreas,Oreas Comma,Nymphalidae,Polygonia,Polygonia oreas
7789374,2017-09-03,45.3467008354,-110.5098067458,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7789401,2017-09-03,45.3464284403,-110.5097952606,Park,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7789479,2017-09-03,45.3465266513,-110.5102456619,Park,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7789535,2017-09-03,45.3464983757,-110.5103117203,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7789627,2017-09-03,45.3465017042,-110.5096514619,Park,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7789630,2017-09-03,45.3464854102,-110.5096392206,Park,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7789646,2017-09-03,45.3465753941,-110.5097037016,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7800798,2017-08-29,46.3787522447,-112.4479173684,Powell,Montana,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia
7800800,2017-08-29,46.3792157639,-112.4479249959,Powell,Montana,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia
7800804,2017-08-29,46.3787810365,-112.4481223059,Powell,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala
7816867,2017-08-10,45.4988649065,-110.984238088,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7820089,2017-09-06,48.4982533333,-113.35128,Glacier,Montana,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme
7841090,2017-08-26,48.7743148383,-113.710719645,Glacier,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
7853089,2017-08-21,45.0318802,-110.7057663,Park,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
7864232,2017-09-10,45.6274418207,-110.8919911367,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis
7877476,2017-07-16,45.4988262104,-110.9869790544,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice
7877482,2017-07-16,45.498942677,-110.9878080246,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia
7877488,2017-07-16,45.4989727261,-110.9877824598,Gallatin,Montana,United States,Icaricia lupini,Lupine Blue,Lycaenidae,Icaricia,Icaricia lupini
7877508,2017-07-16,45.4990025238,-110.9880086874,Gallatin,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa
7877532,2017-09-10,45.6207409082,-110.8904214577,Gallatin,Montana,United States,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,Thymelicus lineola
7877691,2017-09-10,45.2556820773,-111.0920957477,Gallatin,Montana,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia
7877822,2017-09-10,45.6074365229,-110.8827404493,Gallatin,Montana,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa
7877831,2017-09-10,45.6384871994,-110.8917823435,Gallatin,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
7922089,2017-05-30,47.824075,-106.6142716667,Valley,Montana,United States,Callophrys gryneus,Juniper Hairstreak,Lycaenidae,Callophrys,Callophrys gryneus
8034387,2013-06-23,46.95355,-113.9586033333,Missoula,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
8107115,2017-09-26,46.8552333333,-113.986375,Missoula,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
8107131,2017-09-26,46.8562,-113.9856633333,Missoula,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
9333385,2017-06-22,48.7870722222,-113.6726388889,Glacier,Montana,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon
9363470,2017-06-19,48.7541805556,-114.2377472222,Flathead,Montana,United States,Cupido amyntula,Western Tailed-Blue,Lycaenidae,Cupido,Cupido amyntula
9551844,2015-07-22,48.179220734,-114.3690490723,Flathead,Montana,United States,Plebejus idas,Northern Blue,Lycaenidae,Plebejus,Plebejus idas
9746045,2015-06-11,48.6553472,-113.7870306,Flathead,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus
9747428,2015-06-15,48.7652483,-114.285137,Flathead,Montana,United States,Phyciodes cocyta,Northern Crescent,Nymphalidae,Phyciodes,Phyciodes cocyta
9754771,2013-09-06,47.9157501022,-110.0545978546,Chouteau,Montana,United States,Euptoieta claudia,Variegated Fritillary,Nymphalidae,Euptoieta,Euptoieta claudia
10160798,2013-07-19,47.0841721786,-112.9639725387,Powell,Montana,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
10161140,2016-07-13,47.0853191319,-112.9618763924,Powell,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella
10161141,2016-07-17,47.0855236814,-112.9615330696,Powell,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella
10161142,2016-07-17,47.0853191319,-112.961833477,Powell,Montana,United States,Colias interior,Pink-edged Sulphur,Pieridae,Colias,Colias interior
10161144,2016-07-17,47.0855236814,-112.9617905617,Powell,Montana,United States,Phyciodes cocyta,Northern Crescent,Nymphalidae,Phyciodes,Phyciodes cocyta
10176236,2015-08-08,47.086926286,-112.9613614082,Powell,Montana,United States,Neophasia menapia,Pine White,Pieridae,Neophasia,Neophasia menapia
10176356,2015-07-31,47.0857866726,-112.9598808289,Powell,Montana,United States,Cercyonis pegala,Common Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis pegala
10211399,2017-06-29,48.541418591,-113.9978699014,Flathead,Montana,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini
10919536,2013-07-14,45.0424780509,-108.2537841797,Carbon,Montana,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Strymon,Strymon melinus
11087295,2014-08-13,45.0774414102,-109.7882276773,Carbon,Montana,United States,Boloria kriemhild,Relict Fritillary,Nymphalidae,Boloria,Boloria kriemhild
11087524,2014-08-13,45.0773770127,-109.7883349657,Carbon,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa
11087625,2014-08-13,45.0773808008,-109.7883403301,Carbon,Montana,United States,Agriades glandon,Arctic Blue,Lycaenidae,Agriades,Agriades glandon
11087690,2014-08-13,45.077388377,-109.7882276773,Carbon,Montana,United States,Pyrgus communis,Common Checkered-Skipper,Hesperiidae,Pyrgus,Pyrgus communis
11087760,2014-08-13,45.0763390665,-109.7896170616,Carbon,Montana,United States,Vanessa cardui,Painted Lady,Nymphalidae,Vanessa,Vanessa cardui
11243608,2016-07-13,47.0864891497,-112.9576490984,Powell,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella
11246165,2011-07-19,47.0864880089,-112.9586791992,Powell,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea
11342432,2018-01-06,45.1065680863,-109.2172889454,Carbon,Montana,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa
11347251,2018-04-22,46.9599533333,-113.883125,Missoula,Montana,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa
11350149,2018-04-22,47.4864579391,-111.5334326327,Cascade,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
11467933,2018-04-26,46.8608919718,-113.9678579942,Missoula,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
12024979,2018-04-28,46.6142644202,-113.6276746094,Granite,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis
12106125,2018-05-03,45.6969039515,-111.0221218598,Gallatin,Montana,United States,Pieris rapae,Cabbage White,Pieridae,Pieris,Pieris rapae
12248087,2018-04-30,45.0200111667,-109.9319833333,Park,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti
12659954,2018-05-20,46.8644304237,-113.8930703417,Missoula,Montana,United States,Callophrys eryphon,Western Pine Elfin,Lycaenidae,Callophrys,Callophrys eryphon
12659957,2018-05-20,46.8644304237,-113.8930703417,Missoula,Montana,United States,Callophrys augustinus,Brown Elfin,Lycaenidae,Callophrys,Callophrys augustinus
12659959,2018-05-20,46.8644304237,-113.8930703417,Missoula,Montana,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa
12659966,2018-05-20,46.8644304237,-113.8930703417,Missoula,Montana,United States,Callophrys spinetorum,Thicket Hairstreak,Lycaenidae,Callophrys,Callophrys spinetorum
12659967,2018-05-20,46.8644304237,-113.8930703417,Missoula,Montana,United States,Callophrys polios,Hoary Elfin,Lycaenidae,Callophrys,Callophrys polios
12729541,2018-05-22,46.2359652676,-113.9850232869,Ravalli,Montana,United States,Anthocharis julia stella,Stella Orangetip,Pieridae,Anthocharis,Anthocharis julia
12754249,2018-05-23,48.5521133333,-113.9743583333,Flathead,Montana,United States,Callophrys augustinus,Brown Elfin,Lycaenidae,Callophrys,Callophrys augustinus
12755807,2016-07-04,46.0308405235,-112.2562022488,Jefferson,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii
12785839,2018-05-24,46.85883,-113.97657,Missoula,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus
12798350,2018-05-24,47.8369780075,-114.2217801338,Lake,Montana,United States,Coenonympha tullia,Common Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia
12798656,2018-05-23,48.1743489345,-113.9970716443,Flathead,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus
12798882,2018-05-23,48.1691383855,-114.0017650445,Flathead,Montana,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo
12799080,2018-05-24,47.8430385471,-114.2335699056,Lake,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides
